"Autor","Obra","Poema"
"Ricardo Reis","Odes de Ricardo Reis","
Pequena vida consciente, sempre
Da repetida imagem perseguida
Do fim inevitável, a cada hora
        Sentindo-se mudada,
E, como Orfeu volvendo à vinda esposa
O olhar algoz, para o passado erguendo
A memória pra em mágoas o apagar
        No baratro da mente.

"
"Ricardo Reis","Odes de Ricardo Reis","
Pequeno é o espaço que de nós separa
O que havemos de ser quando morrermos.
Não conhecemos quem será o morto
        De hoje que então acaba.
Só o passado, comum a nós e a ele,
Será indício de que a nossa alma
Persiste e como antiga ama, conta
        Histórias esquecidas…
Se pudéssemos pôr o pensamento
Com esta visão adentro de ideia
Que havemos de ter naquela hora,
        Estranhos olharíamos
O que somos, cuidando ver um outro
E o espaço temporal que hoje habitamos
Luz onde nossa alma nasceu
        Alheia antes de a termos.

"
"Ricardo Reis","Odes de Ricardo Reis","
Pesa o decreto atroz do fim certeiro.
Pesa a sentença igual do juiz ignoto
Em cada cerviz néscia. É entrudo e riem.
Felizes, porque neles pensa e sente
        A vida, que não eles!

Se a ciência é vida, sábio é só o néscio.
Quão pouca diferença a mente interna
Do homem da dos brutos! Sus! Deixai
        Brincar os moribundos!

De rosas, inda que de falsas teçam
Capelas veras. Breve e vão é o tempo
Que lhes é dado, e por misericórdia
        Breve nem vão sentido.

"
"Ricardo Reis","Odes de Ricardo Reis","
Pese a sentença igual da ignota morte
Em cada breve corpo, é entrudo e riem,
Felizes, porque em eles pensa e sente
        A vida, que não eles.

De rosas, inda que de falsas, teçam
Capelas veras. Escasso, curto é o espaço
Que lhes é dado, e por bom caso em todos
        Breve nem vão sentido.

Se a ciência é vida, sábio é só o néscio.
Quão pouco diferença a mente interna
Do homem da dos brutos! Sós! Leixai
        Viver os moribundos!

"
"Ricardo Reis","Odes de Ricardo Reis","
Pobres de nós que perdemos quanto
Sereno e forte nos dava a vida
        O único modo
O único humano de a ter...
        Pobres de nós
Crianças orfãs que mal se lembram
        De pai e mãe
E andam sozinhas na vida cega
        Sem ter carinhos
        Nem saber nada
De aonde vamos pela floresta,
Nem donde viemos pla estrada fora…
E somos tristes, e somos velhos,
        E fracos sempre…
        Sem que nos sirva…

"
"Ricardo Reis","Odes de Ricardo Reis","
Pois que nada que dure, ou que, durando,
Valha, neste confuso mundo obramos,
E o mesmo útil para nós perdemos
Connosco, cedo, cedo,

O prazer do momento anteponhamos
A absurda cura do futuro, cuja
Certeza única é o mal presente
Com que o seu bem compramos.

Amanhã não existe. Meu somente
É o momento, eu só quem existe
Neste instante, que pode o derradeiro
Ser de quem finjo ser?

"
"Ricardo Reis","Odes de Ricardo Reis","
Prefiro rosas, meu amor, à pátria,
E antes magnólias amo
Que a glória e a virtude.

Logo que a vida me não canse, deixo
Que a vida por mim passe
Logo que eu fique o mesmo.

Que importa àquele a quem já nada importa
Que um perca e outro vença,
Se a aurora raia sempre,

Se cada ano com a Primavera
As folhas aparecem
E com o Outono cessam?

E o resto, as outras coisas que os humanos
Acrescentam à vida,
Que me aumentam na alma?

Nada, salvo o desejo de indiferença
E a confiança mole
Na hora fugitiva.

"
"Ricardo Reis","Odes de Ricardo Reis","
Qual, Pirro, aquilo gosta que o amarga,
        Qual aquilo que gosta.
Pares quem os fados diferentes
        Como rios diversos,
Com curso a leste ou oeste, a sul ou norte,
        Sempre ao mar em que acabam.
Gostemos pois aquilo em que pusémos
        O gosto inaprendido,
Temos as tenras tardes, não (...)

"
"Ricardo Reis","Odes de Ricardo Reis","
Quando Neptuno houver alongado
Até quase aos bosques ao cimo da praia
Os seus braços com mãos ruidosas de espuma
        E Éolo houver
Largado por sobre o mar sob o azul
        Onde Apolo aquece
Os cavalos frescos dos ventos leves,
        Eu irei contigo
Passear na altura cheirosa a mar
        Dos (...) altos
E concluir que esta vida é pouco
        Desde que os deuses
Foram velados e os homens ingratos
Dos altares esquecidos tiraram todos
        Os ex-votos velhos,
Os ex-votos velhos que eram (...)
(...)
        Que Cristo e Maria
E de antes que a cruz pusesse a nudez
        Da sua secura
De encontro ao céu sempre velho e novo.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quando, Lídia, vier o nosso Outono
Com o Inverno que há nele, reservemos
Um pensamento, não para a futura
        Primavera, que é de outrem,
Nem para o Estio, de quem somos mortos,
Senão para o que fica do que passa —
O amarelo actual que as folhas vivem
        E as torna diferentes.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quanta tristeza e amargura afoga
Em confusão a estreita vida! Quanto
        Infortúnio mesquinho
        Nos oprime supremo!
Feliz ou o bruto que nos verdes campos
Pasce, para si mesmo anónimo, e entra
        Na morte como em casa;
        Ou o sábio que, perdido
Na ciência, a fútil vida austera eleva
Além da nossa, como o fumo que ergue
        Braços que se desfazem
        A um céu inexistente.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quanto faças, supremamente faze.
Mais vale, se a memória é quanto temos,
Lembrar muito que pouco.
E se o muito no pouco te é possível,
Mais ampla liberdade de lembrança
Te tornará teu dono.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quantos gozam o gozo de gozar
Sem que gozem o gozo, e o dividem
        Entre eles e o verem
        Os outros que eles gozam.
Ah, Lídia, os trajos do gozar omite,
Que o gozo é um, se é nosso, nem o damos
        Aos outros como prémio
        De verem nosso gozo.
Cada um é ele só, e se com outros
Goza, dos outros goza, e não para eles.
        Aprende o que te ensina
        Teu corpo, teu limite.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quatro vezes mudou a estação falsa
No falso ano, no imutável curso
        Do tempo consequente;
Ao verde segue o seco, e ao seco o verde;
E não sabe ninguém qual é o primeiro,
        Nem o último, e acabam.

"
"Ricardo Reis","Odes de Ricardo Reis","
Que mais que um ludo ou jogo é a extensa vida,
Em que nos distraímos de outra coisa —
        Que coisa, não sabemos —;
Livres porque brincamos se jogamos,
Presos porque tem regras todo jogo;
        Quem somos? quem seremos?
Feliz o a quem surge a consciência
Do jogo, mas não toda, e essa dele
        Em o saber perdê-la.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quem diz ao dia, dura! e à treva, acaba!
        E a si não diz, não digas!
Sentinelas absurdas, vigilamos,
        Ínscios dos contendentes.
Uns sob o frio, outros no ar brando, guardam
        O posto e a insciência sua.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quem és, não o serás, que o tempo e a sorte
        Te mudarão em outro.
Para quê pois em seres te empenhares
        O que não serás tu?
Teu é o que és, teu o que tens, de quem
        E o que outro tiveres?

"
"Ricardo Reis","Odes de Ricardo Reis","
Quem fui é externo a mim. Se lembro, vejo;
E ver é ser alheio. Meu passado
        Só por  visão relembro.
Aquilo mesmo que senti me é claro.
Alheia é a alma antiga; o que me sinto
         Chegou hoje à estalagem.
Quem pode conhecer, entre tanto erro
De modos de sentir-se, a exacta forma
         Que tem para consigo?

"
"Ricardo Reis","Odes de Ricardo Reis","
Quer pouco: terás tudo.
Quer nada: serás livre.
O mesmo amor que tenham
Por nós, quer-nos, oprime-nos.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quero dos deuses só que me não lembrem.
Serei livre — sem dita nem desdita,
Como o vento que é a vida
Do ar que não é nada
O ódio e o amor iguais nos buscam; ambos,
Cada um com seu modo nos oprimem.
                A quem deuses concedem
                Nada, tem liberdade

"
"Ricardo Reis","Odes de Ricardo Reis","
Quero ignorado, e calmo
Por ignorado, e próprio
Por calmo, encher meus dias
De não querer mais deles.

Aos que a riqueza toca
O ouro irrita a pele.
Aos que a fama bafeja
Embacia-se a vida.

Aos que a felicidade
É sol, virá a noite.
Mas ao que nada espera
Tudo que vem é grato.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quero versos que sejam como jóias
Para que durem no porvir extenso
        E os não macule a morte
        Que em cada cousa a espreita,
Versos onde se esquece o duro e triste
Lapso curto dos dias e se volve
        À antiga liberdade
        Que talvez nunca houvemos.
Aqui, nestas amigas sombras postas
Longe, onde menos nos conhece a história
        Lembro os que urdem, cuidados,
        Seus descuidados versos.
E mais que a todos te lembrando, escrevo
Sob o vedado sol, e, te lembrando,
        Bebo, imortal Horácio,
        Supérfluo, à tua glória...

"
"Ricardo Reis","Odes de Ricardo Reis","
Quero, da vida, só não conhecê-la.
Bastam, a quem o Fado pôs na vida,
        As formas sucessórias
        Da vida insubsistente.
Pouco serve pensar que são eternos
Os nossos nadas com que na alma amamos
         Os outros pobres nadas
        Que (...)
Gratos aos deuses, menos pela incerta
Posse do sonhado certo, recolhamos
        A mercê passageira
        De instantes que não duram.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quero, Neera, que os teus lábios laves
        Na nascente tranquila
Para que contra a tua febre e a triste
        Dor que pões em viver,
Sintas a fresca e calma natureza
        Da água, e reconheças
Que não têm penas nem desassossegos
        As ninfas das nascentes
Nem mais soluços do que o som da água
        Alegre e natural.
As nossas dores, não, Neera, vêm
        Das causas naturais
Datam da alma e do infeliz fruir
        Da vida com os homens.
Aprende pois, ó aprendiza jovem
        Das clássicas delícias,
A não pôr mais tristeza que um suspiro
        No modo como vives.
Nasceste pálida, deitando a regra
        Da tua vã beleza
Sob a estólida fé das nossas mãos
        Medrosas de ter gozo
Demasiado preso à desconfiança
        Que vem de teu saber,
Não para essa vã mnemónica
        Do futuro fatal.
Façamos vívidas grinaldas várias
        De sol, flores e risos
Para ocultar o fundo fiel à Noite
        Do nosso pensamento
Curvado já em vida sob a ideia
        Do plutónico jugo
Cônscia já da lívida aguardança
        Do caos redivivo.

"
"Ricardo Reis","Odes de Ricardo Reis","
Quis que comigo vísseis
        A sombra essencial, o abstracto fruto
Do inúmero universo. Mas, não fostes
Mais que uma luz extinta em noite densa
         Um pampal sem fruto.
 (...) —  Que é pensar
Sem ser? poeta, o que pensa vive o que é,
        E a raiz não medita.

"
