"Autor";"Obra";"Poema"
"Fernando Pessoa";"FAUSTO";"
A vida é má e o pensamento é mau,
Mas eu temo com mudo e íntimo horror
A morte, pois concebo-lhe como essência,
Olhando-a do movimento e (...) da vida,

              Uma 
              
                monotonia 
              
              não sei qual,
            
Cujo pressentimento desvaria
O meu incoerente pensamento.


              Essa 
              
                monotonia 
              
              que me nasce
            
Da incompreensão, de nela suspeitar
Diferença suprema do viver,
Pavoroso contrário do bulício
E movimentação da vida vã
Que inda assim entretém meus olhos tristes;
Essa ideia de (...) monotonia —

              Imovidamente concebi-a 
              [
              ?] —
            
Faz-me o horror elevar-se até loucura
Conscientemente, pavorosamente.
E eu sinto um arrepio de pavor,
Em torno meu o mundo oscila, o ser
Oscila, e a consciência de sentir
Desfaz-se em sensações de pensamento
E distúrbios obscuros de ideação,
Embebidos num sonho de sentir
E sonhado sentimento de sonhar.
Horror supremo! E não poder gritar
A Deus — que Deus não há — pedindo alívio!

              A alma em mim se ironiza,
              
                 
              
              só pensando
            
Na de pedir ridícula vaidade,
Interrupção da determinação
E férrea lei do mundo.

Górgias, antigo Górgias, que dizias
Que se alguém algum dia compreendesse,
Atingisse a verdade, não podia
Comunicá-la aos outros — já entendo
O teu profundo e certo pensamento
Que ora não compreendia. Tenho em mim
A verdade sentida e compreendida,
Mas fechada em si mesma, que não posso
Nem pensá-la. Senti-la ninguém pode.

Cada homem tem em si — eu chego a crer
E tu Platão sonhaste-o — a verdade,
Sem consciência de a possuir.
Pois o inanalisado sentimento
E inanalisável, de viver,
De existir, da existência, e do existente
Não tem em si verdade? Pois o Ser
Mesmo na inconsciência não é Ser...
Mas inconsciência como? Nada sei.
Eu quero desdobrar em conhecidos
A unidade da verdade que eu
Possuo dentro em mim e certa sinto,
E ela não pode assim ser desdobrada.
Negro horror d'alma! Ah como estou só!
No isolamento negro de quem pensa
E além naquele de quem sabe
E nada dizer pode!
Como eu desejaria bem cerrar
Os olhos — sem morrer, sem descansar,
Nem sei como — ao mistério e à verdade,
E a mim mesmo — e não deixar de ser.
Morrer talvez, morrer, mas sem na morte
Encontrar o mistério face a face.
Só, tão só! Olho em torno e vejo o riso,
As lágrimas (...) e não percebo
Qual a essência e (...) disso tudo.
Sinto-me alheio pelo pensamento,
Pela compreensão e incompreensão.
Ando como num sonho. Compungido
Pelo terror da morte inevitável
E pelo mal da vida que me faz

              Sentir, por existir, aquele horror 
              -
            
Atormentado sempre.
                                Objectos mudos
Que pareceis sorrir-me horridamente
Só com essa existência e estar-ali,
Odeio-vos de horror. Eu quereria
(Ah pudesse eu dizê-lo — não o sei)
Nem viver nem morrer — não sei o quê,
Nem sentir nem ficar sem sentimento...
Nada sei... Serão frases o que digo
Ou verdades? Não sei... eu nada sei...
Não posso mais, não posso, suportar
Esta tortura intensa - o interrogar
Das existências que me cercam... Vamos,
Abramos a janela... Tarde, tarde...
E tarde... Eu outrora amava a tarde
Com seu silêncio suave e incompleto
Sentido além
Da base consciente do meu ser...
Hoje... não mais, não mais me voltarão
As inocências e ignorâncias suaves
Que me tornavam a alma transparente...
Nunca mais, nunca mais eu te verei
Como te vi, oh sol da tarde, nunca,
Nem tu, monte solene de verdura,
Nem as cores do poente desmaiando
Num respirar silente. E eu não poder
Chorar a vossa perda (que eu perdi-vos),

              Mas nem as lágrimas poder achar 
              -
            
Por amargas que fossem — com que outrora
Eu me lembrava que vos deixaria.

Nem em vós o mistério me abandona,
Nem a vossa beleza em mim ignora
Que vós, da beleza a própria essência,
Inomináveis são! E mais sublime
Apenas o mistério em vós; e não
Como nas cousas simples horroroso...
Nas cousas[?] que em meu quarto contemplando
Me horrorizo...  Estremeço, como sinto
Atrás de mim o mistério! Já não ouso
Voltar-me e ver... E ver! Delírio insano...
Ver? A que loucura, a que delírio
A sensação aguda do mistério
Me leva... Nunca mais eu terei paz...

Céus, montes pedir-vos não poder
Que entorneis na minha alma esse segredo
Que vos faz existir e eu sentir-vos!
Não poder oração de arte negra
(Puerilidades não! para quê citá-las?)
Provocar a verdade a que se mostre...
Se mostre como? Oh, minha alma amarga,
Cheia de fel, e eu não poder chorar!
Quem sente chora, mas quem pensa não.
Eu, cujo amargor e desventura
Vem de pensar, onde buscaria lágrimas
Se elas para o pensar não foram dadas?
Já nem sequer poder dizer-vos: Vinde,
Lágrimas, vinde! Nem sequer pensar
Que a chorar-vos ainda chegarei!


              (Cai de joelhos ante a janela, a cabeça sobre os braços, olhando distraidamente para longe)
            

"
"Fernando Pessoa";"FAUSTO";"
Afastai-vos de mim, outrora horror
De mim pensado, e um grato sono pesa
Já sobre o que me sinto. Como quando
A fadiga, em princípio de dormirmos,
Se torna um prazer vago e um começo
Do sono em que a percamos, assim pouco
A pouco um múrmuro cessar da mente
Me inebria de sombras e me esquece
De mim, e me anoitece lentamente.

"
"Fernando Pessoa";"FAUSTO";"
Ah não poder tirar de mim os olhos,
Os olhos da minh'alma da minh'alma
(Disso a que alma eu chamo)!
Só sei de duas cousas, nelas absorto
Profundamente: eu e o universo,
O universo e o mistério e eu sentindo
O universo e o mistério, apagados
Humanidade, vida, amor, riqueza.

Oh vulgar, oh feliz! Quem sonha mais

              Eu ou tu? Tu que vives inconsciente
              
                ,
              
            
Ignorando este horror que é existir,
Ser perante o pensamento
Que o não resolve em compreensões, tu
Ou eu, que, analisando e discorrendo
E penetrando (...) nas essências,
Cada vez sinto mais desordenado
Meu pensamento louco e sucumbido,
Cada vez sinto mais como se eu,
Sonhando menos, consciência alerta,
Fosse apenas sonhando mais profundo...
E esta ideia nascida do cansaço
E confusão do meu pensar, consigo
Traz horrores inúmeros, porque traz
Matéria nova para o mistério eterno,
Matéria metafísica em que eu
Me perco a analisar.

Pensar fundo é sentir o desdobrar
Do mistério, ver cada pensamento
Resolver em milhões de incompreensões,
Elementos (...)

Oh tortura, tortura, longa tortura!

"
"Fernando Pessoa";"FAUSTO";"
Ah, o horror de morrer!
E encontrar o mistério frente a frente
Sem poder evitá-lo, sem poder...

"
"Fernando Pessoa";"FAUSTO";"
Ah, o horror metafísico da Acção!
Os meus gestos separam-se de mim
E eu vejo-os no ar, como as velas dum moinho,
Totalmente não meus, e sinto dentro
Deles a minha vida circular!
Sou sempre o mesmo, sempre o mesmo, sempre!
Sempre o que tudo vê e tudo sente
No seu sentido misterioso e enorme...
Sempre... Nada me cura nem me apraz!
                                Ah qualquer coisa
Que anulasse meu ser e mo deixasse!...

"
"Fernando Pessoa";"FAUSTO";"
Ah, tudo é símbolo e analogia!
O vento que passa, a noite que esfria
São outra cousa que a noite e o vento —
Sombras de vida e de pensamento.

Tudo que vemos é outra cousa.
A maré vasta, a maré ansiosa,
É o eco de outra maré que está
Onde é real o mundo que há.

Tudo que temos é esquecimento.
A noite fria, o passar do vento
São sombras de mãos cujos gestos são
A ilusão mãe desta ilusão.

"
"Fernando Pessoa";"FAUSTO";"
                           Ânsia infinda
De reaver o direito à sensação,
Que é humano em mim e que esquecido tinha;
Ânsia de vã paixão que muito parte
Do (...) desesperado sofrimento;
Ânsia de sentir e          (...)
E antes de ser amado que de amar.

Mas ah, não sei se já — estranho ser (
Volver eu posso à vida, pois me sinto
Estranho ao mundo, à vida e aos olhares,
Um Incapaz de ser irmão. Dum salto
Queria reaver meu natural
Como homem. E depois? Depois não sei.
Ah, nem no sonho, forte pensamento,
Me deixas, seco e argumentador.

É necessário pois não pensar mais.
Mas não; não pode ser, a abdicação.
Mas o quê — abdicar do pensamento
Em proveito da mera sensação?

"
"Fernando Pessoa";"FAUSTO";"
                                Ao ouvi-los rir
Parece-me ouvir chasquear de mim
Um demónio horroroso e transcendente,
E simbólico de algo do mistério
Ou do universo. E vendo-os todos como
Que intérpretes inconscientes desse
Torturador obscuro, tomo ódio
A esta ridente humanidade toda,
Folgo de lhes pensar torturas n'alma,
Com que perdessem esse riso e até
As lágrimas na dor e no pavor.

Acordo ao conceber quanto eu odeio
Mais do que isto, mais que a humanidade,
Mas o universo todo, o transcendente
Conteúdo horrendo do meu pensamento,
Com um ódio adaptado a essa grandeza,
E uma impotência de mostrar esse ódio
Que essa grandeza, aumentando-o, tolhe.

"
"Fernando Pessoa";"FAUSTO";"
Ao teu seio irei beber
O conforto de sofrer.

"
"Fernando Pessoa";"FAUSTO";"
Aos homens tu produzes palidezes
Da sensação não tristes sempre, a alguns
Um mais acentuado sentimento
De tristeza; mas em mim, ah tarde! trazes,
Em mim m'acordas e m'intensificas
Meu desolado e vago natural.
Qu'importa? Tudo é o mesmo. A mim, quer seja
Manhã inda d'orvalho arrepiada,
Dia, ligeiro em sol, pesado em nuvens
Ou tarde (...)
Ou noite misteriosa e (...)
Tudo, se nele penso, só me amarga
E me angustia.


              Tenho no sangue o 
              
                enigma 
              
              do universo
            
E o seu pavor que outros não conhecem
E alguns talvez, mas não profundamente.
Só a mim me foi dado sentir sempre.
E se às vezes pareço indiferente
E em mim mesmo calmo, é apenas
O excesso da dor e do horror
Cuja constante (...) me dói.

"
"Fernando Pessoa";"FAUSTO";"
Às vezes passam
Em mim relâmpagos do pensamento
Intuitivo e aprofundador
Que angustiadamente me revelam
Momentos dum mistério que apavora;
Duvidosos, deslembrados, confrangem-me
De terror que entontece o pensamento
E vagamente passa, e o meu ser volve
À escuridão e ao menor horror.

No sangue frio que nas veias minhas
Gira, no ar que sorvo, luz que vejo,
Circula, entra, nada-me uma dor;
E eu talvez à ternura outrora afeito
(Se o pensamento me não dominasse)
Sinto — como não sei — a alma mirrada
E pálida no ser.

Não é apenas, (...), o pensamento
Que assim me traz; é o pensamento fundo,
A consciência funda e absoluta
De todos os problemas minuciosos
Do mundo, transsentidos no meu ser.

"
"Fernando Pessoa";"FAUSTO";"
Beber a vida num trago, e nesse trago
Todas as sensações que a vida dá
Em todas as suas formas, boas, más,
Trabalhos e prazeres, e ofícios,
Todos lugares, viagens, explorações
Crimes, lascívias, decadências todas.

                              D'antes eu queria
Embeber-me nas árvores, nas flores,
Sonhar nas rochas, mares, solidões.
Hoje não, fujo dessa ideia louca:
Tudo o que me aproxima do mistério
Confrange-me de horror. Quero hoje apenas
Sensações, muitas, muitas sensações,
De tudo, de todos neste mundo — humanas
Não outras de delírios panteístas
Mas sim perpétuos choques de prazer,
Mudando sempre
Guardando forte a personalidade
Para sintetizá-las num sentir.
                                           Quero
Afogar em bulício, em Luz, em vozes,
— Tumultuárias coisas usuais (
O sentimento da desolação
Que me enche e me avassala.
                                                Folgaria
De encher num dia, numa hora, num trago
A medida dos vícios ainda mesmo
Que fosse condenado eternamente (
Loucura — ao tal inferno.
A um inferno real.

"
"Fernando Pessoa";"FAUSTO";"
Caminhamos sobre abismos
Ai de quem o sente. A noite, uma noite funda
Cerca-nos, ai de quem conhece
Como ela é funda, como é inescrutável.

Pulsam-me as veias
Alucinadamente e um terror novo
Obtém-me, o terror de mim mesmo.

"
"Fernando Pessoa";"FAUSTO";"
Cidades, com seus comércios (...)
Tudo é mesmamente estranho, mesmamente
Descomunal ao pensamento fundo
Estranhamente incompreendido.
Tudo é mistério, tudo é transcendente
Na sua complexidade enorme,
Um raciocínio visionado e exterior;
Uma ordeira misteriosidade,
Silêncio interior cheio de som.

"
"Fernando Pessoa";"FAUSTO";"
Como há haver? Que é ser? Que é haver ser?
O horror que haja existir, e como o haja,
Tortura-me até ao abismo que há em mim.

"
"Fernando Pessoa";"FAUSTO";"
Condenados sem fim ao erro eterno.
Porque não será isto a realidade?
Porque não há-de ser, fantasma eterno,
O abstracto e inúmero velado mundo,
Sempre velado e abstracto, a sua própria
Unidade uma imprecisão,
Um todo indefinido, e mais que um todo
Onde a verdade e o erro, pontos fixos,
Nada sejam senão um maior erro?

"
"Fernando Pessoa";"FAUSTO";"
De vez em quando surge-me nos lábios
Uma canção de amor e, instintivo,
Nela choro unia amada morta. Sim.
É a noiva eterna morta de um eu
Que não soube amar.
                                Ah que feliz
Seria se eu pudesse aniquilar
O pensamento, a comoção — o que eu
Mais odeio e mais prezo — e m'envolver
Numa vida vazia e trabalhosa,
Com amores, ternura! Beberia
A alegria do regalo de existir
Sem perguntar onde era a sua origem
Nem onde tinha fim. Felicidade
Fez-se para quem a não pode sentir.
Completo e apreensível horror
Do mistério que eis volta ao pensamento!

Hoje se morre alguém que estimo — se eu
Estou ainda algo em mim absorto
No que é mais do que eu — se morre alguém
Que amo — admitamo-lo — já não choro,
Não sinto dor: gela-me apenas, muda,
A presença da morte que triplica
O sentimento do mistério em mim.

"
"Fernando Pessoa";"FAUSTO";"
Desejava querer fugir de mim.

        ali. ali. ali
e...e...e...
        Palavras, não sois nada!
O que é Deus?
                        Uma palavra,
Pouco mais que um som.
                                           E um som?
                                                             Nada.

"
"Fernando Pessoa";"FAUSTO";"
                Diálogo na Noite

Ó vestidas razões! Dor que é vergonha
E por vergonha de si própria cala
A si mesma o seu nexo! Ó vil e baixa
Porca animalidade do animal,
Que se diz metafísica por medo
A saber-se só baixa e a si dá nomes
De (...)

Ó horror metafísico de ti!
Sentido pelo instinto, não na mente,
Vil metafísica do horror da carne,
Medo do amor...

Entre o teu corpo e o meu desejo dele
Stá o abismo de seres consciente;
Pudesse-te eu amar sem que existisses
E possuir-te sem que ali estivesses!

Ah, que hábito recluso de pensar
Tão desterra o animal, que ousar não ouso
O que a mais vil besta do mundo vil
Obra por maquinismo.

Tanto fechei à chave aos olhos de outros
Quanto em mim é instinto, que não sei
Com que gestos ou modos revelar
Um só instinto meu a olhos que olhem,
Ser testemunhado no meu corpo
E no meu natural! Ó olhos de outrem
Se fosseis cegos e também o tacto!
Nem nudez de alma ou corpo sei haver
Para outro! Ser sozinho eternamente...

Ah! que tão caro eu paguei o pensamento
Que nada compensou! Que com tristes (...)

Deus pessoal, deus gente deixa que creiam,
Existe para que eu te possa odiar!
Quero alguém a quem possa a maldição
Lançar da minha vida que morri,
E não o vácuo só da noite muda
Que me não ouve, e o espaço sem mais nada
Que, se eu cuspir para ele, deixará
O que cuspi cair em mim.

"
